Target,MAJORAXIS,MINORAXIS
2,64,29
2,52,22
2,67,33
2,118,55
2,97,42
2,64,26
2,79,49
2,63,29
2,100,42
2,107,49
2,92,48
2,17,16
2,91,45
2,114,44
2,164,61
2,126,30
2,61,27
2,146,46
2,17,16
2,201,41
2,87,39
2,46,22
2,114,29
2,62,27
2,69,34
2,108,42
2,77,33
2,70,30
2,51,36
2,128,34
2,60,28
2,66,31
2,121,50
2,68,28
2,63,31
2,89,29
2,65,34
2,76,39
2,71,32
2,87,41
2,30,20
2,65,31
2,96,59
2,67,32
2,32,20
2,69,30
2,65,36
2,74,31
2,93,41
2,65,30
2,89,43
2,66,32
2,63,31
2,77,33
2,85,39
2,54,24
2,101,41
2,66,32
2,79,29
2,58,24
2,64,29
2,34,20
2,63,30
2,17,16
2,53,21
2,66,33
2,119,55
2,97,42
2,67,26
2,80,48
2,62,30
2,101,42
2,108,49
2,93,48
2,92,45
2,113,44
2,166,61
2,132,29
2,63,28
2,148,46
2,18,17
2,136,40
2,86,39
2,77,37
2,45,22
2,113,30
2,62,27
2,68,34
2,109,42
2,77,33
2,70,30
2,51,36
2,127,34
2,60,28
2,65,31
2,123,50
2,69,29
2,63,31
2,88,29
2,65,35
2,76,40
2,70,32
2,86,41
2,35,21
2,65,31
2,96,59
2,66,32
2,69,30
2,26,19
2,65,36
2,74,31
2,93,41
2,65,30
2,88,43
2,63,31
2,77,32
2,85,40
2,100,41
2,57,24
2,67,32
2,79,29
2,53,24
2,64,29
2,31,20
2,65,29
2,17,16
2,52,21
2,65,33
2,120,55
2,98,42
2,63,26
2,124,38
2,80,48
2,62,29
2,108,49
2,93,48
2,92,45
2,114,44
2,166,61
2,131,29
2,62,27
2,148,46
2,17,16
2,202,41
2,86,39
2,42,21
2,114,30
2,62,26
2,69,34
2,108,42
2,77,33
2,70,30
2,49,36
2,127,34
2,60,28
2,66,31
2,119,51
2,69,30
2,63,31
2,90,29
2,64,35
2,76,40
2,71,32
2,86,41
2,36,21
2,64,31
2,96,60
2,66,32
2,70,30
2,29,20
2,65,37
2,74,31
2,93,41
2,66,30
2,88,43
2,63,31
2,77,33
2,85,39
2,57,25
2,100,41
2,66,32
2,79,29
2,60,24
2,64,29
2,36,20
2,64,29
2,53,21
2,65,33
2,121,55
2,98,42
2,66,26
2,123,39
2,80,49
2,63,30
2,108,49
2,93,48
2,90,45
2,113,44
2,166,61
2,63,28
2,123,30
2,149,46
2,18,17
2,201,41
2,87,39
2,37,19
2,113,30
2,62,27
2,68,35
2,109,42
2,77,33
2,70,30
2,47,34
2,112,45
2,128,34
2,61,27
2,66,31
2,121,50
2,71,30
2,46,24
2,63,31
2,89,28
2,65,34
2,76,40
2,72,32
2,86,41
2,36,21
2,97,59
2,66,32
2,70,30
2,27,19
2,65,37
2,73,31
2,93,41
2,65,30
2,89,43
2,63,31
2,78,33
2,85,39
2,58,26
2,99,41
2,66,31
2,80,30
2,55,24
2,64,29
2,38,20
2,64,29
2,17,16
2,54,21
2,120,55
2,65,32
2,17,16
2,97,42
2,65,25
2,124,40
2,80,49
2,62,29
2,108,49
2,93,48
2,113,44
2,165,61
2,132,29
2,62,28
2,149,46
2,19,17
2,201,41
2,86,39
2,114,29
2,62,26
2,69,34
2,109,42
2,76,33
2,69,30
2,24,23
2,154,42
2,128,34
2,60,28
2,65,31
2,120,51
2,71,30
2,63,31
2,88,29
2,65,34
2,77,40
2,71,33
2,86,41
2,36,20
2,95,59
2,66,32
2,70,30
2,27,19
2,65,37
2,74,31
2,93,41
2,65,30
2,89,43
2,63,31
2,77,33
2,85,40
2,59,26
2,66,32
2,79,30
2,54,24
2,64,29
2,33,20
2,64,29
2,54,22
2,120,55
2,97,42
2,66,26
2,124,40
2,80,49
2,62,30
2,109,49
2,94,48
2,113,44
2,166,61
2,134,29
2,63,28
2,149,46
2,18,17
2,202,41
2,86,39
2,99,41
2,113,30
2,62,26
2,68,34
2,109,42
2,76,33
2,69,30
2,154,42
2,128,33
2,60,28
2,65,31
2,120,51
2,72,30
2,63,31
2,89,29
2,65,34
2,76,40
2,71,33
2,86,40
2,96,60
2,34,20
2,66,32
2,70,30
2,25,19
2,65,37
2,138,52
2,73,31
2,93,40
2,64,30
2,89,43
2,63,31
2,77,33
2,85,40
2,59,26
2,66,31
2,79,30
2,55,24
2,65,29
2,35,20
2,64,29
2,54,22
2,120,55
2,97,42
2,65,26
2,125,40
2,80,49
2,62,29
2,108,49
2,94,48
2,113,44
2,166,61
2,130,29
2,62,28
2,149,46
2,202,41
2,87,39
2,99,42
2,113,30
2,62,26
2,69,35
2,77,33
2,109,42
2,70,30
2,154,40
2,125,33
2,61,28
2,66,31
2,122,50
2,71,31
2,64,31
2,87,29
2,65,35
2,76,40
2,72,33
2,35,21
2,97,60
2,66,32
2,71,30
2,27,19
2,66,37
2,139,53
2,73,31
2,65,30
2,88,43
2,64,31
2,78,33
2,85,40
2,60,26
2,66,32
2,79,30
2,52,23
2,64,29
2,37,20
2,63,29
2,54,21
2,121,55
2,97,42
2,65,26
2,125,40
2,80,48
2,61,29
2,108,49
2,94,48
2,17,16
2,114,44
2,166,61
2,126,29
2,63,28
2,148,47
2,18,17
2,201,41
2,87,39
2,100,43
2,114,30
2,61,26
2,69,34
2,109,42
2,77,33
2,70,30
2,111,46
2,126,33
2,60,28
2,65,31
2,121,51
2,72,30
2,52,25
2,65,31
2,89,29
2,65,34
2,76,40
2,71,33
2,97,60
2,34,20
2,65,31
2,70,30
2,29,20
2,65,37
2,140,52
2,73,31
2,64,30
2,89,43
2,64,31
2,77,33
2,85,40
2,59,26
2,67,32
2,80,30
2,44,37
2,49,23
2,65,29
2,35,21
2,64,29
2,17,16
2,55,22
2,120,55
2,97,42
2,65,25
2,124,40
2,80,49
2,62,30
2,114,45
2,109,49
2,94,48
2,113,44
2,162,62
2,131,28
2,63,28
2,149,47
2,201,41
2,88,39
2,100,43
2,113,29
2,62,26
2,68,35
2,78,33
2,109,42
2,70,30
2,114,46
2,126,33
2,61,28
2,66,31
2,120,51
2,71,31
2,52,25
2,65,31
2,87,29
2,65,34
2,76,40
2,72,33
2,36,21
2,96,60
2,66,31
2,33,20
2,68,30
2,66,37
2,141,53
2,74,31
2,65,30
2,88,43
2,49,25
2,63,31
2,77,33
2,86,39
2,60,27
2,66,32
2,82,30
2,109,52
2,48,23
2,65,29
2,34,20
2,64,29
2,56,22
2,121,55
2,98,42
2,124,40
2,80,49
2,62,30
2,115,45
2,109,49
2,93,48
2,113,44
2,162,62
2,62,28
2,149,46
2,80,25
2,201,41
2,87,40
2,102,43
2,113,29
2,62,26
2,69,34
2,109,42
2,77,33
2,71,30
2,157,42
2,61,28
2,66,30
2,120,50
2,71,31
2,65,31
2,87,29
2,66,34
2,77,40
2,73,33
2,36,20
2,96,60
2,65,31
2,33,20
2,68,30
2,66,37
2,141,53
2,73,31
2,64,30
2,89,43
2,64,27
2,63,31
2,77,33
2,86,40
2,60,26
2,68,32
2,81,30
2,111,53
2,46,23
2,65,29
2,34,20
2,63,29
2,54,22
2,121,55
2,97,42
2,125,40
2,80,48
2,63,30
2,116,46
2,109,49
2,94,47
2,113,44
2,163,62
2,62,28
2,150,46
2,17,16
2,202,41
2,86,39
2,100,43
2,113,30
2,62,25
2,69,34
2,109,42
2,77,33
2,70,30
2,112,46
2,61,28
2,65,31
2,120,50
2,72,31
2,54,25
2,64,31
2,70,43
2,89,29
2,65,34
2,76,40
2,72,33
2,36,20
2,97,60
2,65,31
2,32,20
2,69,30
2,65,37
2,140,53
2,73,31
2,65,30
2,89,43
2,66,28
2,64,31
2,77,32
2,85,40
2,59,26
2,67,32
2,81,30
2,111,53
2,46,22
2,64,29
2,33,20
2,62,29
2,17,16
2,55,22
2,120,55
2,97,42
2,125,40
2,79,49
2,63,30
2,117,45
2,107,49
2,94,47
2,113,44
2,162,62
2,61,28
2,149,47
2,19,17
2,201,41
2,87,39
2,100,43
2,113,29
2,59,25
2,69,34
2,76,33
2,108,42
2,69,30
2,112,46
2,61,28
2,66,31
2,120,50
2,71,31
2,54,25
2,65,31
2,71,44
2,89,29
2,65,34
2,76,40
2,72,33
2,36,21
2,96,60
2,64,31
2,70,30
2,30,20
2,66,37
2,140,53
2,74,31
2,65,30
2,89,43
2,67,29
2,63,31
2,41,23
2,77,32
2,85,40
2,59,26
2,67,32
2,81,30
2,112,53
2,45,22
2,64,30
2,34,20
2,62,29
2,17,16
2,54,22
2,120,55
2,97,42
2,125,40
2,80,49
2,63,30
2,117,46
2,94,48
2,112,43
2,161,62
2,142,35
2,62,28
2,151,46
2,18,17
2,201,41
2,87,39
2,101,44
2,112,29
2,68,34
2,77,33
2,108,42
2,70,30
2,112,46
2,61,28
2,65,31
2,119,50
2,73,31
2,54,25
2,66,31
2,73,44
2,89,29
2,63,34
2,77,40
2,72,33
2,38,21
2,97,60
2,64,30
2,32,20
2,70,30
2,65,38
2,140,53
2,74,31
2,64,29
2,89,44
2,66,29
2,62,31
2,45,26
2,77,32
2,86,40
2,61,26
2,67,32
2,81,30
2,112,53
2,64,29
2,34,20
2,62,29
2,54,22
2,120,55
2,97,43
2,125,40
2,79,49
2,64,30
2,117,46
2,94,48
2,161,62
2,141,35
2,62,28
2,150,46
2,18,17
2,201,39
2,87,39
2,101,44
2,112,29
2,69,34
2,76,33
2,109,42
2,69,30
2,113,46
2,61,28
2,65,31
2,73,31
2,55,25
2,64,31
2,73,44
2,89,29
2,65,34
2,77,40
2,72,33
2,35,20
2,97,60
2,63,30
2,70,30
2,30,20
2,66,37
2,141,53
2,74,31
2,64,29
2,89,43
2,67,29
2,62,31
2,58,26
2,77,32
2,86,40
2,61,26
2,67,31
2,81,30
2,112,53
2,65,30
2,34,21
2,63,29
2,17,16
2,54,22
2,120,55
2,97,43
2,95,31
2,125,40
2,81,49
2,64,30
2,117,46
2,93,48
2,161,62
2,143,35
2,62,28
2,151,46
2,18,17
2,201,39
2,87,39
2,101,44
2,112,29
2,69,34
2,76,33
2,109,42
2,69,30
2,113,46
2,61,28
2,66,31
2,70,32
2,73,31
2,55,25
2,63,31
2,73,44
2,91,29
2,65,33
2,77,40
2,72,33
2,31,20
2,97,60
2,69,30
2,24,19
2,66,37
2,140,54
2,74,31
2,62,29
2,90,43
2,67,29
2,62,31
2,60,27
2,76,32
2,85,40
2,61,26
2,67,31
2,81,30
2,112,53
2,64,30
2,35,20
2,63,29
2,17,16
2,53,22
2,120,55
2,97,43
2,97,32
2,125,40
2,81,48
2,64,30
2,117,46
2,93,48
2,162,62
2,148,35
2,62,28
2,151,47
2,17,16
2,200,39
2,87,39
2,101,44
2,74,25
2,68,35
2,77,33
2,110,42
2,68,29
2,36,23
2,112,46
2,61,28
2,67,31
2,74,32
2,73,31
2,54,26
2,63,31
2,73,45
2,91,29
2,64,33
2,76,40
2,71,33
2,33,20
2,96,60
2,69,30
2,27,19
2,66,37
2,140,54
2,74,31
2,89,43
2,67,30
2,62,31
2,62,27
2,85,40
2,61,27
2,66,31
2,80,30
2,112,54
2,63,30
2,34,20
2,62,29
2,17,16
2,56,22
2,122,55
2,97,43
2,101,33
2,125,40
2,80,48
2,63,30
2,118,46
2,93,48
2,160,62
2,143,35
2,62,28
2,34,24
2,151,47
2,17,16
2,201,39
2,87,39
2,101,44
2,69,34
2,76,33
2,109,42
2,69,29
2,114,46
2,61,28
2,66,31
2,76,32
2,72,31
2,52,25
2,64,31
2,73,45
2,87,29
2,76,40
2,73,33
2,36,20
2,96,61
2,69,29
2,27,19
2,66,37
2,140,54
2,74,30
2,90,43
2,100,28
2,68,30
2,63,30
2,62,28
2,85,40
2,61,27
2,66,32
2,113,54
2,81,30
2,63,30
2,37,20
2,61,28
2,53,22
2,122,55
2,97,43
2,101,33
2,125,40
2,80,49
2,63,30
2,118,46
2,93,48
2,162,62
2,149,34
2,62,28
2,38,25
2,151,47
2,18,17
2,201,39
2,87,39
2,102,44
2,70,34
2,78,33
2,110,42
2,69,29
2,112,46
2,61,28
2,65,31
2,76,33
2,72,31
2,52,26
2,63,31
2,73,45
2,89,29
2,77,40
2,72,33
2,32,20
2,96,60
2,114,43
2,67,29
2,27,19
2,66,37
2,144,53
2,74,31
2,89,43
2,100,29
2,68,30
2,62,30
2,63,28
2,86,40
2,61,27
2,66,31
2,82,30
2,113,53
2,64,30
2,36,20
2,17,16
2,54,22
2,122,55
2,106,55
2,97,43
2,98,33
2,124,40
2,80,49
2,65,30
2,118,46
2,94,48
2,161,62
2,143,35
2,61,28
2,39,25
2,151,46
2,19,17
2,200,38
2,87,39
2,102,44
2,68,35
2,76,33
2,110,42
2,66,29
2,153,41
2,61,28
2,67,31
2,76,33
2,72,31
2,63,31
2,74,45
2,89,29
2,76,40
2,72,33
2,33,20
2,97,60
2,115,44
2,27,19
2,66,37
2,142,53
2,72,30
2,89,43
2,104,29
2,68,30
2,62,30
2,63,28
2,86,40
2,61,27
2,66,31
2,80,30
2,114,53
2,64,30
2,35,20
2,54,22
2,122,55
2,109,57
2,96,43
2,99,33
2,125,40
2,80,49
2,64,30
2,118,46
2,93,48
2,161,62
2,144,35
2,61,27
2,41,25
2,151,47
2,19,17
2,200,37
2,87,39
2,102,44
2,147,38
2,70,34
2,76,33
2,109,42
2,49,25
2,153,40
2,61,28
2,66,31
2,76,33
2,70,31
2,61,31
2,73,45
2,88,29
2,76,40
2,72,34
2,33,20
2,95,60
2,116,44
2,27,20
2,66,37
2,141,54
2,73,30
2,89,43
2,105,29
2,68,30
2,62,29
2,63,28
2,86,40
2,61,27
2,66,31
2,80,30
2,114,53
2,65,30
2,34,20
2,17,16
2,56,22
2,122,55
2,111,58
2,96,43
2,97,33
2,124,40
2,80,48
2,65,30
2,117,46
2,93,48
2,161,62
2,143,35
2,41,25
2,151,47
2,19,17
2,86,39
2,102,44
2,149,39
2,69,34
2,75,32
2,110,42
2,52,26
2,153,40
2,61,28
2,66,31
2,76,33
2,71,31
2,61,31
2,74,45
2,89,29
2,76,40
2,138,55
2,72,33
2,33,20
2,95,60
2,117,44
2,30,19
2,66,37
2,141,54
2,73,30
2,89,43
2,106,29
2,68,30
2,63,28
2,86,40
2,61,27
2,66,31
2,80,30
2,114,53
2,65,30
2,30,20
2,54,22
2,122,55
2,111,59
2,97,43
2,99,33
2,125,40
2,80,48
2,65,30
2,118,46
2,93,48
2,161,62
2,144,35
2,64,27
2,43,25
2,151,47
2,17,16
2,87,39
2,102,44
2,149,39
2,69,34
2,76,32
2,109,42
2,59,26
2,155,41
2,62,28
2,66,31
2,76,33
2,71,31
2,62,31
2,73,45
2,90,29
2,76,40
2,139,56
2,71,33
2,30,20
2,94,60
2,117,45
2,30,20
2,65,37
2,141,53
2,89,43
2,105,29
2,68,30
2,63,28
2,85,40
2,61,27
2,65,31
2,79,30
2,114,53
2,64,30
2,55,22
2,121,55
2,112,59
2,96,43
2,99,34
2,124,40
2,80,48
2,64,30
2,118,46
2,94,48
2,161,62
2,147,35
2,65,28
2,40,25
2,152,47
2,17,16
2,87,39
2,102,44
2,150,39
2,69,34
2,76,32
2,108,42
2,61,27
2,155,40
2,62,28
2,65,31
2,77,33
2,71,31
2,80,40
2,61,31
2,74,45
2,86,29
2,76,40
2,141,56
2,71,34
2,27,19
2,95,59
2,117,45
2,25,18
2,65,37
2,141,53
2,89,43
2,106,29
2,68,30
2,63,28
2,85,39
2,61,27
2,65,30
2,80,30
2,114,53
2,64,30
2,54,22
2,121,55
2,112,59
2,96,43
2,100,33
2,124,40
2,81,48
2,64,29
2,118,46
2,94,48
2,160,62
2,147,35
2,67,28
2,42,26
2,152,47
2,19,17
2,87,39
2,101,45
2,150,39
2,69,34
2,109,42
2,75,32
2,61,27
2,112,45
2,62,29
2,66,31
2,76,33
2,72,31
2,81,41
2,52,25
2,61,30
2,74,45
2,88,29
2,75,40
2,140,57
2,72,34
2,96,60
2,27,19
2,116,45
2,19,17
2,67,37
2,141,53
2,89,43
2,108,29
2,67,30
2,65,29
2,86,39
2,60,27
2,80,30
2,115,53
2,63,30
2,55,22
2,120,55
2,113,60
2,97,43
2,101,33
2,124,40
2,81,48
2,63,29
2,118,46
2,94,48
2,160,62
2,148,35
2,67,28
2,42,26
2,152,47
2,19,17
2,87,39
2,59,28
2,101,45
2,151,39
2,68,33
2,109,42
2,61,28
2,112,46
2,61,28
2,66,31
2,76,33
2,72,31
2,81,41
2,52,25
2,61,30
2,74,45
2,89,29
2,75,40
2,141,56
2,73,34
2,96,60
2,20,17
2,116,45
2,17,16
2,66,37
2,141,53
2,89,43
2,106,29
2,67,30
2,65,29
2,86,40
2,62,27
2,79,30
2,115,53
2,64,30
2,18,17
2,54,22
2,120,55
2,113,60
2,96,43
2,101,33
2,124,40
2,80,48
2,119,46
2,94,48
2,161,61
2,146,35
2,66,28
2,41,26
2,152,47
2,17,16
2,87,39
2,61,29
2,101,44
2,152,39
2,69,34
2,109,42
2,61,27
2,158,41
2,62,28
2,64,30
2,77,33
2,81,42
2,70,31
2,61,29
2,74,45
2,87,28
2,76,40
2,140,56
2,71,33
2,94,59
2,117,45
2,20,17
2,66,37
2,140,53
2,88,43
2,106,29
2,67,30
2,65,29
2,86,40
2,61,27
2,79,29
2,114,53
2,65,30
2,17,16
2,52,22
2,120,55
2,113,60
2,97,43
2,100,33
2,125,40
2,81,47
2,119,46
2,93,48
2,160,62
2,145,35
2,67,28
2,42,26
2,152,47
2,87,38
2,62,29
2,102,45
2,151,39
2,69,34
2,109,42
2,61,27
2,153,40
2,62,28
2,66,31
2,77,33
2,82,42
2,71,31
2,74,45
2,88,28
2,76,40
2,139,57
2,72,34
2,95,58
2,116,45
2,65,37
2,139,54
2,89,42
2,106,29
2,68,30
2,65,29
2,85,40
2,60,27
2,114,53
2,63,30
2,17,16
2,53,21
2,122,54
2,113,60
2,96,43
2,102,33
2,124,40
2,79,47
2,118,46
2,93,48
2,159,62
2,51,42
2,148,35
2,65,28
2,41,26
2,151,47
2,87,38
2,61,30
2,102,45
2,58,28
2,152,39
2,69,34
2,109,41
2,61,27
2,113,45
2,61,28
2,65,31
2,76,33
2,81,42
2,71,31
2,51,25
2,74,44
2,87,28
2,75,40
2,141,57
2,72,33
2,94,59
2,117,45
2,66,37
2,139,54
2,88,42
2,63,31
2,105,29
2,67,30
2,63,29
2,86,40
2,61,27
2,115,53
2,67,25
2,64,30
2,53,21
2,121,55
2,113,60
2,56,23
2,96,43
2,101,34
2,124,40
2,79,47
2,117,46
2,93,48
2,52,42
2,151,35
2,67,28
2,41,26
2,152,47
2,87,38
2,63,30
2,102,45
2,62,28
2,151,39
2,69,33
2,109,42
2,60,27
2,155,41
2,61,28
2,66,31
2,58,29
2,77,33
2,81,42
2,70,31
2,74,44
2,85,28
2,76,40
2,141,56
2,72,34
2,94,58
2,117,45
2,57,28
2,66,37
2,140,53
2,89,42
2,64,32
2,106,30
2,67,30
2,64,29
2,85,40
2,61,27
2,114,53
2,69,26
2,63,30
2,53,21
2,122,55
2,112,60
2,59,26
2,95,43
2,101,33
2,125,39
2,117,46
2,93,48
2,52,42
2,146,35
2,66,28
2,41,26
2,152,47
2,62,30
2,102,45
2,62,29
2,151,39
2,69,34
2,108,41
2,61,27
2,112,45
2,61,28
2,64,31
2,64,33
2,77,33
2,81,42
2,71,31
2,50,25
2,74,44
2,87,28
2,75,40
2,141,57
2,72,34
2,94,58
2,117,45
2,59,30
2,66,37
2,138,54
2,88,42
2,66,33
2,105,30
2,69,30
2,63,29
2,85,40
2,61,27
2,114,53
2,70,27
2,63,30
2,51,20
2,122,55
2,113,61
2,60,28
2,95,43
2,101,34
2,124,40
2,118,46
2,94,48
2,52,42
2,144,35
2,67,28
2,43,26
2,152,47
2,63,30
2,101,45
2,63,29
2,152,39
2,69,34
2,108,41
2,61,27
2,111,45
2,61,28
2,66,31
2,64,34
2,77,33
2,82,42
2,71,31
2,52,25
2,74,44
2,61,32
2,76,40
2,142,56
2,72,34
2,95,58
2,117,45
2,61,30
2,64,37
2,139,54
2,66,33
2,105,30
2,68,30
2,65,29
2,84,40
2,62,27
2,115,53
2,71,28
2,37,21
2,63,30
2,33,20
2,122,55
2,114,61
2,61,28
2,95,43
2,101,34
2,125,40
2,118,46
2,92,48
2,52,43
2,148,35
2,67,28
2,43,26
2,153,47
2,18,17
2,63,30
2,102,45
2,62,30
2,153,39
2,69,34
2,61,27
2,153,40
2,61,28
2,66,30
2,64,34
2,76,33
2,82,42
2,71,31
2,74,44
2,63,33
2,76,40
2,141,57
2,72,34
2,93,57
2,117,45
2,63,30
2,66,37
2,138,54
2,17,16
2,66,33
2,106,29
2,68,30
2,65,29
2,84,40
2,61,27
2,116,53
2,63,28
2,69,28
2,63,30
2,120,55
2,114,61
2,60,29
2,41,22
2,95,43
2,103,34
2,124,40
2,118,46
2,93,48
2,52,43
2,145,35
2,68,28
2,40,26
2,152,47
2,62,30
2,102,45
2,62,29
2,152,39
2,69,33
2,61,27
2,112,45
2,62,28
2,65,30
2,65,35
2,77,33
2,82,42
2,71,31
2,51,25
2,74,44
2,64,33
2,76,40
2,140,57
2,72,34
2,93,56
2,118,45
2,65,31
2,65,37
2,139,54
2,67,33
2,105,30
2,68,30
2,65,29
2,85,40
2,62,27
2,115,53
2,66,29
2,70,28
2,64,30
2,119,54
2,114,61
2,61,29
2,49,25
2,96,42
2,101,34
2,123,40
2,118,46
2,92,48
2,52,43
2,149,35
2,67,28
2,43,27
2,152,47
2,64,30
2,102,45
2,62,29
2,152,39
2,69,33
2,62,27
2,111,45
2,62,28
2,66,30
2,65,35
2,76,33
2,82,42
2,70,31
2,52,25
2,74,44
2,65,33
2,75,40
2,140,57
2,73,34
2,93,56
2,118,45
2,65,31
2,65,37
2,138,54
2,17,16
2,17,16
2,67,34
2,105,29
2,68,30
2,65,29
2,85,40
2,62,27
2,115,53
2,67,30
2,71,29
2,64,30
2,119,54
2,112,61
2,64,27
2,61,29
2,94,42
2,101,34
2,124,39
2,117,46
2,93,48
2,52,43
2,148,35
2,67,28
2,43,27
2,153,47
2,63,30
2,102,45
2,63,29
2,152,39
2,69,33
2,60,28
2,112,45
2,62,28
2,64,30
2,65,35
2,76,33
2,82,42
2,71,31
2,52,25
2,74,44
2,65,33
2,75,40
2,141,57
2,72,34
2,94,57
2,118,45
2,65,31
2,65,37
2,138,54
2,31,16
2,68,34
2,104,30
2,67,30
2,65,30
2,84,40
2,62,28
2,115,52
2,67,31
2,71,28
2,63,30
2,119,54
2,112,61
2,65,28
2,61,30
2,101,34
2,124,40
2,117,46
2,93,48
2,52,43
2,148,35
2,67,28
2,43,27
2,153,47
2,63,30
2,102,45
2,63,29
2,152,39
2,69,33
2,62,27
2,111,45
2,62,28
2,65,35
2,76,33
2,82,42
2,70,31
2,51,26
2,74,44
2,65,33
2,75,40
2,141,57
2,72,34
2,93,56
2,118,45
2,63,31
2,65,37
2,138,54
2,17,16
2,68,34
2,99,28
2,67,30
2,66,29
2,84,40
2,61,27
2,115,53
2,68,31
2,71,29
2,63,30
2,113,62
2,65,28
2,62,30
2,102,34
2,124,40
2,118,46
2,93,48
2,52,43
2,151,35
2,67,28
2,41,27
2,152,47
2,64,30
2,101,46
2,63,30
2,152,39
2,68,33
2,60,28
2,153,40
2,60,27
2,65,35
2,76,33
2,81,42
2,71,31
2,74,44
2,65,34
2,75,40
2,142,57
2,71,34
2,93,54
2,118,45
2,65,31
2,66,37
2,136,54
2,17,16
2,68,33
2,105,29
2,67,30
2,64,29
2,84,40
2,62,27
2,115,53
2,68,31
2,71,28
2,63,30
2,113,61
2,66,28
2,62,29
2,102,34
2,125,40
2,117,46
2,91,48
2,51,43
2,152,35
2,67,28
2,44,27
2,152,47
2,63,30
2,102,46
2,61,30
2,152,39
2,69,33
2,61,27
2,155,41
2,61,28
2,65,35
2,75,33
2,82,42
2,71,31
2,74,44
2,65,34
2,75,39
2,142,57
2,72,34
2,65,31
2,116,45
2,65,36
2,137,54
2,17,16
2,68,33
2,108,29
2,67,30
2,66,29
2,84,40
